2.1
2.5
2.15
2.26
2.65
2.91
2.162
2.187
2.196
2.202
2.216
2.226
2.239
2.269
2.3.2
2.304
2.366
2.37.1
2.372
2.375
2.42.1
2.424
2.436
2.449
2.457
2.477
2.493
2.509
2.516
2.53.1
2.533
2.537
2.552
2.558
2.559
2.579
2.58.1
2.585
2.591
2.592
2.603
2.607
2.612
2.614
2.642
2.644
2.646
2.648
2.652
2.664
2.667
2.67.1
2.672
2.687
2.689
2.722
2.769
2.78.1
2.831
2.836
2.852
2.855
2.861
2.867
2.882
2.889
2.891
2.893
2.939
2.958
2.975
2.976
2.992
2.999
2.1006
2.101.1
2.1036
2.106.1
2.1072
2.1085
2.1092
2.1124
2.1126
2.1148
2.116.1
2.1167
2.1176
2.1229
2.1231
2.1232
2.1234
2.1248
2.1273
2.1281
2.1301
2.1334
2.1347
2.1349
2.1353
2.1354
2.136.1
2.1386
2.1393
2.1407
2.1422
2.1426
2.143.1
2.1432
2.1469
2.1479
2.1539
2.154.1
2.1543
2.1558
2.1571
2.1594
2.1606
2.1656
2.1703
2.1705
2.1706
2.1709
2.1732
2.1735
2.1744
2.1754
2.1764
2.1765
2.1774
2.1791
2.1816
2.1818
2.1823
2.1825
2.1842
2.188.1
2.1895
2.1911
2.1921
2.1957
2.1969
2.197.1
2.1972
2.2007
2.201.1
2.2035
2.2083
2.2127
2.2147
2.2154
2.2157
2.2158
2.2161
2.2165
2.2181
2.2189
2.2208
2.2212
2.2223
2.2239
2.2263
2.2301
2.2312
2.2361
2.2366
2.2369
2.2378
2.2411
2.2412
2.2414
2.2419
2.2446
2.2451
2.2455
2.2479
2.2481
2.2502
2.2506
2.2524
2.2525
2.2562
2.2568
2.2569
2.2575
2.2576
2.2613
2.2617
2.2626
2.2632
2.2633
2.2648
2.269.1
2.2694
2.2706
2.2709
2.2717
2.2722
2.2746
2.2747
2.275.1
2.2758
2.2767
2.2768
2.2772
2.2785
2.2787
2.2788
2.28.2
2.2805
2.2819
2.2854
2.2857
2.2865
2.2873
2.2891
2.2929
2.2947
2.2967
2.2968
2.297.1
2.2972
2.2974
2.3012
2.3036
2.3044
2.3071
2.3083
2.3091
2.3117
2.3135
2.3142
2.3153
2.3168
2.3174
2.3203
2.3207
2.3214
2.3223
2.3247
2.3269
2.3283
2.3288
2.331.1
2.3313
2.3321
2.3322
2.3362
2.3365
2.3367
2.3377
2.34.2
2.3422
2.3424
2.3434
2.3454
2.3455
2.346.1
2.3505
2.3525
2.3527
2.3546
2.355.1
2.3573
2.3575
2.3634
2.3652
2.3659
2.3662
2.3669
2.3682
2.3698
2.3702
2.3704
2.3716
2.373.1
2.3744
2.3757
2.3769
2.3816
2.3832
2.3853
2.3858
2.3867
2.3915
2.3917
2.3942
2.3975
2.3988
2.4004
2.4008
2.4031
2.4035
2.4041
2.4094
2.4095
2.4116
2.4139
2.4146
2.4171
2.4184
2.4198
2.4203
2.4205
2.4216
2.4219
2.4221
2.4227
2.4241
2.4252
2.4267
2.4268
2.427.1
2.4275
2.4311
2.4315
2.4317
2.4342
2.4352
2.438.1
2.4381
2.4383
2.4394
2.4408
2.441.1
2.4411
2.4442
2.4459
2.4493
2.4505
2.4531
2.4532
2.4545
2.4557
2.4586
2.466.1
2.4664
2.4674
2.4684
2.4693
2.4719
2.4759
2.4764
2.4773
2.4778
2.4779
2.4787
2.4789
2.4806
2.4809
2.4812
2.4833
2.4835
2.4839
2.4861
2.4875
2.49.2
2.4913
2.492.1
2.4925
2.4949
2.4991
2.5007
2.502.1
2.5031
2.5034
2.5066
2.5082
2.5114
2.5117
2.5119
2.5134
2.5192
2.5193
2.5233
2.5236
2.5286
2.5287
2.5292
2.5293
2.5295
2.5305
2.5313
2.533.1
2.5354
2.5358
2.5379
2.5382
2.5411
2.5425
2.5436
2.545.1
2.5472
2.5477
2.5486
2.55.2
2.5503
2.5524
2.5531
2.5548
2.5554
2.556.1
2.5593
2.5605
2.5622
2.5645
2.565.1
2.566.1
2.5702
2.5713
2.5716
2.5736
2.5755
2.577.1
2.5779
2.5808
2.5827
2.5848
2.5867
2.5869
2.5876
2.5881
2.589.1
2.5896
2.5907
2.593.1
2.5931
2.5933
2.5988
2.6012
2.6029
2.6035
2.6041
2.6042
2.6049
2.606.1
2.6066
2.6076
2.6096
2.6109
2.6129
2.6154
2.6177
2.6185
2.6195
2.62.2
2.6208
2.6232
2.6249
2.6296
2.6306
2.6308
2.631.1
2.6316
2.6323
2.6339
2.6361
2.6373
2.638.1
2.6389
2.6427
2.6448
2.6535
2.6572
2.6585
2.6595
2.6608
2.6611
2.6612
2.6613
2.6615
2.6619
2.6623
2.666.1
2.6683
2.6686
2.6711
2.6729
2.6741
2.6742
2.6756
2.6773
